,ws_users_activated,ws_users_deactivated,ws_users_invited,action_create_project,action_export_report,action_api_and_webhooks,action_time_entries_via_tracker,action_start_trial,action_import_csv,action_create_invoice,action_lock_entries,action_add_targets,action_connect_quickbooks,action_create_expense,action_project_budget,country,value_days_to_purchase,value_number_of_active_months,value_transactions_number,value_regular_seats,value_kiosk_seats,revenue,churned_status
1341,6,1,0,5,10,4,2,0,0,6,0,2,1,0,2,California,152,6,10,6,0,322.595,No
1342,7,2,0,2,12,0,10,0,0,0,1,3,0,0,0,Egypt,4,1,7,7,0,530.374,No
1343,16,1,0,25,17,10,0,0,9,0,12,1,0,3,72,Austria,189,6,12,16,0,792.181,No
1344,2,0,0,55,57,0,0,0,0,0,0,0,0,43,0,Pennsylvania,30,6,7,2,0,155.844,No
1345,1,0,0,10,3,0,0,0,0,0,0,0,0,0,3,Argentina,144,5,3,1,0,18.902,No
1346,1,0,0,3,0,0,0,0,0,10,0,0,0,13,0,Massachusetts,64,6,4,1,0,51.948,No
1347,15,0,0,13,1,0,0,0,0,0,1,0,0,0,0,Australia,67,2,5,22,0,854.503,No
1348,5,0,0,70,38,0,0,1,0,9,0,0,0,75,40,New York,7,5,8,5,0,271.349,No
1349,8,0,0,7,46,1,4,1,0,2,0,1,0,0,0,South Africa,161,5,10,8,0,282.048,No
1350,3,1,0,3,0,0,0,1,0,1,0,0,0,0,0,Alabama,9,1,2,3,0,77.922,Yes
1351,8,0,0,39,15,1,61,1,0,0,10,1,0,0,39,Germany,11,3,7,8,0,578.227,No
1352,12,0,0,5,0,1,0,0,0,5,0,0,0,4,0,Colorado,33,1,5,3,9,122.46,Yes
1353,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,New Zealand,30,5,7,2,0,155.844,No
1354,1,0,0,5,20,0,1,0,0,13,0,0,0,13,0,California,0,6,6,1,0,77.922,No
1355,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,Florida,75,6,3,2,0,77.922,No
1356,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,Philippines,153,6,6,5,0,237.354,No
1357,1,0,0,15,0,0,0,0,0,0,0,0,0,7,0,Germany,81,6,3,1,0,38.961,No
1358,1,0,0,15,13,0,0,0,0,0,0,0,0,0,0,El Salvador,2,2,3,1,0,38.961,Yes
1359,14,0,0,110,6,0,1,1,0,12,2,1,0,3,93,Poland,16,6,5,15,0,974.025,No
1360,1,0,0,55,2,1,0,0,0,2,0,0,0,6,62,Germany,13,5,1,1,0,12.987,No
1361,4,0,0,3,0,0,1,0,0,0,5,0,0,0,0,Australia,61,6,7,5,0,362.037,No
1362,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,India,4,0,2,2,0,25.961,No
1363,18,2,0,131,9,1,0,0,3,0,4,0,0,0,86,Germany,86,3,6,19,0,818.168,No
1364,6,0,0,68,2,0,132,0,1,0,0,0,0,0,4,Poland,99,6,3,6,0,233.766,No
1365,9,1,0,101,0,0,7,0,2,0,7,0,0,0,5,Poland,127,5,5,9,0,311.688,No
1366,23,0,0,203,13,12,6,1,2,0,9,2,0,0,21,Lithuania,140,5,7,23,0,760.721,No
1367,15,0,0,69,5,0,5,0,3,0,12,0,0,0,6,Germany,182,6,4,15,0,539.994,No
1368,7,0,0,73,3,1,305,0,0,1,0,3,0,0,4,Germany,131,5,5,7,0,121.654,No
1369,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Mexico,0,6,6,2,0,155.844,No
1370,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,Canada,30,6,9,5,0,375.271,No
1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,El Salvador,30,1,3,4,0,100.854,Yes
1373,1,0,0,3,0,0,0,0,0,4,0,0,0,0,0,North Carolina,2,6,6,1,0,77.922,No
1374,21,1,1,53,0,3,0,0,0,0,0,0,0,0,0,Spain,120,6,7,22,0,857.766,No
1375,2,0,0,5,45,0,0,0,0,0,9,0,0,0,0,United Kingdom,106,4,8,2,0,682.734,No
1376,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,Pakistan,0,0,1,1,0,12.987,Yes
1377,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,Alabama,28,6,5,2,0,129.87,No
1378,1,0,0,20,0,0,0,0,0,0,0,0,0,0,26,Australia,32,3,5,1,0,51.948,Yes
1379,1,0,0,5,0,0,0,0,0,0,0,0,0,0,11,Pennsylvania,1,0,1,1,0,12.987,Yes
1380,4,0,0,25,7,0,4,0,0,0,0,0,0,0,0,Belgium,23,6,5,4,0,259.74,No
1381,6,0,0,37,0,0,0,0,0,0,0,1,0,0,141,United Kingdom,33,6,5,6,0,389.61,No
1382,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Florida,6,0,1,1,0,12.987,Yes
1383,7,1,1,7,20,0,1,0,0,0,0,0,0,2,2,Poland,22,2,6,7,1,440.375,No
1384,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Kentucky,16,1,9,10,0,570.401,No
1385,5,1,0,29,67,0,31,0,0,0,0,0,0,0,10,Colorado,68,4,3,5,0,194.805,Yes
1386,1,0,0,9,0,0,0,0,0,0,0,0,0,0,2,Canada,0,0,1,1,0,12.987,Yes
1387,5,0,0,5,0,0,0,0,0,0,11,0,0,0,0,United Kingdom,0,0,6,6,0,311.558,Yes
1388,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,Bulgaria,0,6,6,1,0,77.922,No
1389,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,India,0,0,1,1,0,12.987,Yes
1390,6,0,0,49,16,0,3,0,0,2,3,1,0,17,1,Germany,30,6,7,6,0,464.165,No
1391,1,0,0,4,0,0,0,0,0,2,0,0,0,0,0,Virginia,0,0,1,1,0,12.987,Yes
1392,4,3,0,11,64,0,0,1,0,14,0,0,0,18,0,Connecticut,61,6,4,4,0,207.792,No
1393,5,0,0,27,0,0,89,1,0,0,0,0,1,0,28,Texas,63,6,4,5,0,259.74,No
1394,6,0,0,13,0,1,0,1,0,0,0,0,0,0,28,Belgium,13,5,5,6,0,389.61,No
1395,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,5,4,5,5,0,324.675,No
1396,1,0,0,10,17,0,16,0,0,0,0,0,0,0,0,Arizona,0,5,6,1,0,77.922,No
1397,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,South Carolina,30,2,4,3,0,112.515,Yes
1398,1,0,0,7,0,1,0,1,0,0,0,0,0,0,5,Poland,11,6,5,1,0,64.935,No
1399,13,0,0,1,18,0,0,0,0,0,15,0,0,0,0,California,158,6,6,13,0,845.156,No
1400,4,0,0,5,18,2,5,0,0,0,5,0,0,4,0,Hungary,144,5,2,4,0,50.167,No
1401,1,0,0,3,0,0,0,0,0,18,0,0,0,6,0,Alabama,9,0,6,1,0,64.532,No
1402,8,0,0,81,4,8,0,0,0,0,7,1,0,0,0,France,151,6,6,8,0,214.409,No
1403,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,Australia,73,3,3,1,0,77.376,Yes
1404,8,1,0,12,17,0,0,0,1,3,0,0,0,0,0,Canada,139,6,1,9,0,116.883,No
1405,7,4,1,142,18,0,0,0,0,0,1,0,0,0,4,New Zealand,61,2,13,9,0,464.906,No
1406,1,0,0,4,0,0,0,1,0,21,0,0,0,0,0,Idaho,26,5,5,1,0,64.935,No
1407,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,New York,163,6,2,1,0,12.987,No
1408,1,0,0,6,2,0,0,0,0,12,0,0,0,1,0,United Kingdom,0,1,2,1,0,25.974,Yes
1409,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,India,21,1,1,2,0,25.974,Yes
1410,13,1,0,215,152,0,175,1,0,1,0,0,0,158,0,Croatia,123,6,7,13,0,967.421,No
1411,2,0,0,1,0,0,0,0,0,6,0,0,0,2,7,Russia,0,0,2,2,0,25.974,Yes
1412,16,0,0,2,2,0,0,0,0,0,5,0,0,0,0,Alabama,0,0,1,16,0,207.792,Yes
1413,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,Colorado,44,2,1,1,0,12.987,Yes
1414,9,1,0,79,25,0,28,0,0,41,2,0,0,0,146,Delaware,22,1,7,9,0,542.061,No
1415,1,0,0,2,0,0,0,0,0,4,0,0,0,1,10,Canada,29,4,4,1,0,51.948,Yes
1416,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Alaska,1,0,3,1,0,25.805,Yes
1417,2,0,0,14,0,0,0,0,0,0,7,0,0,1,4,Australia,45,6,6,2,0,121.121,No
1418,3,0,0,6,4,0,0,0,0,0,0,0,0,0,0,Germany,30,1,6,4,0,216.853,Yes
1419,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Michigan,0,5,6,2,0,155.844,No
1420,0,0,0,14,12,0,0,1,0,0,0,0,0,12,0,Canada,0,1,2,6,0,181.818,Yes
1421,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,Pakistan,0,0,1,2,0,25.974,Yes
1422,55,3,0,69,113,6,500,0,0,0,29,0,0,0,4,Austria,51,2,14,57,0,3293.42,No
1424,3,4,0,24,0,0,1,0,0,0,0,0,0,0,0,Georgia,173,6,8,3,0,117.585,No
1425,4,0,0,5,27,3,0,0,0,0,4,1,0,0,0,Australia,6,1,2,3,0,77.922,Yes
1426,1,1,0,5,0,0,0,0,0,0,0,0,0,2,3,United Kingdom,0,0,1,3,0,38.961,Yes
1427,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,California,9,5,5,1,0,64.935,No
1428,2,0,0,8,9,0,0,0,0,0,0,0,0,0,13,Poland,7,1,6,2,0,145.691,No
1429,47,1,0,20,28,0,50,0,3,0,9,1,0,0,11,France,147,5,3,47,0,1150.409,No
1430,3,0,0,80,18,0,0,0,0,0,0,0,0,0,54,Denmark,112,6,2,3,0,77.922,No
1431,2,0,0,1,0,0,0,0,0,0,3,0,0,1,5,Colombia,1,0,1,2,0,25.974,Yes
1432,4,0,0,14,16,0,0,1,0,0,0,0,0,0,16,Netherlands,16,6,5,4,0,259.74,No
1433,18,0,0,1,10,0,0,1,0,0,0,0,0,0,0,Colorado,158,6,2,18,0,415.584,No
1434,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,Arkansas,30,5,4,6,0,259.74,No
1435,8,0,1,64,0,0,0,0,0,0,0,1,0,14,0,Egypt,40,6,4,9,0,467.532,No
1436,20,0,0,12,63,1,0,0,0,0,4,0,0,0,0,Canada,161,6,7,20,0,1090.856,No
1437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,0,0,1,1,0,12.987,Yes
1438,6,1,0,4,0,0,0,0,0,2,5,0,0,0,0,Florida,30,6,10,7,7,541.554,No
1439,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,Colorado,0,4,5,3,0,194.805,Yes
1440,1,0,0,0,0,0,0,0,0,12,0,0,0,17,0,Arizona,106,4,6,1,0,51.246,No
1441,6,0,0,35,38,2,0,0,0,61,0,1,1,0,4,Indonesia,33,1,7,6,0,306.618,No
1442,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,30,6,6,1,21,336.57,No
1443,2,0,0,3,0,0,0,1,0,0,0,1,0,0,2,Texas,147,5,2,2,0,25.948,No
1444,2,0,5,42,8,0,0,0,0,0,7,0,0,3,28,New Zealand,136,6,1,7,0,25.974,No
1445,2,0,0,10,1,0,14,0,0,0,19,0,0,0,10,Maryland,127,6,4,2,0,63.804,No
1446,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Lithuania,0,5,5,1,0,64.935,No
1447,3,0,0,49,33,0,11,0,0,1,0,0,0,0,0,Belgium,143,5,1,3,0,38.961,No
1448,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Australia,34,6,4,1,0,51.948,No
1449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia,0,0,1,1,0,12.987,Yes
1450,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,Colorado,69,3,5,1,0,38.948,Yes
1451,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Malaysia,30,6,6,2,0,129.87,No
1452,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,California,0,4,5,1,0,64.935,No
1453,2,0,0,91,0,0,0,1,0,0,0,0,0,0,0,Georgia,3,7,5,2,0,129.87,No
1454,2,4,0,2,0,0,0,0,0,0,6,0,0,0,0,Minnesota,100,4,5,5,1,180.388,No
1455,1,4,0,2,3,0,0,0,0,0,0,0,0,0,0,California,89,3,3,1,0,129.87,No
1456,1,0,0,4,0,0,0,0,0,11,0,0,0,0,0,Kansas,0,6,5,1,0,64.935,No
1457,2,0,0,46,0,0,0,0,0,2,0,0,0,0,0,Ireland,61,6,6,2,0,106.431,No
1458,22,0,0,144,29,0,0,0,0,2,0,0,0,0,69,France,130,6,3,22,0,571.363,No
1459,3,2,0,11,83,0,0,1,0,0,0,0,0,4,5,Portugal,169,6,6,3,0,344.162,No
1460,2,0,0,0,1,0,0,0,0,24,0,0,0,0,0,United Kingdom,78,6,3,2,0,77.922,No
1461,4,0,1,14,0,0,0,0,0,0,0,0,0,0,1,Hungary,0,0,7,5,0,316.94,No
1462,2,0,0,6,4,0,0,0,0,0,0,0,0,0,2,Florida,0,1,2,2,0,51.948,Yes
1463,43,1,1,1923,1036,0,486,0,2,0,0,0,0,0,2,Colorado,29,1,14,44,0,1935.18,No
1464,7,2,0,652,173,0,3,0,24,996,5,1,0,544,19,Florida,13,1,9,7,0,562.731,No
1465,7,3,0,36,58,0,71,0,0,0,0,0,0,0,0,California,15,6,5,11,0,714.285,No
1466,5,0,0,147,2,0,0,0,0,0,13,0,0,0,0,Brazil,0,6,5,6,0,389.61,No
1467,5,0,0,0,28,0,0,0,0,2,0,0,0,0,0,Georgia,30,1,7,5,0,202.878,No
1468,2,1,0,15,0,0,0,1,0,3,0,0,0,0,0,Oklahoma,18,6,5,1,2,90.805,No
1469,1,0,1,8,0,0,0,0,0,0,3,0,0,0,0,North Carolina,0,2,3,4,0,155.844,Yes
1470,1,0,0,0,22,0,0,0,0,1,0,0,0,0,0,United Kingdom,47,6,4,1,0,51.948,No
1471,2,0,0,6,7,0,0,0,0,4,0,0,0,0,0,Florida,174,6,5,2,0,64.935,No
1472,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,United Kingdom,5,1,2,3,0,37.401,Yes
1473,2,0,0,12,1,0,0,0,0,0,0,0,0,0,0,Ukraine,0,0,1,2,0,25.974,Yes
1474,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,Louisiana,37,2,1,3,0,38.961,Yes
1475,8,0,0,43,6,0,273,1,1,0,2,0,0,143,59,Arkansas,16,1,7,8,0,429.52,No
1476,2,0,0,2,0,1,0,1,0,0,21,0,0,0,3,Philippines,1,0,3,2,1,28.548,Yes
1477,2,0,0,8,3,0,0,0,0,0,0,0,0,0,0,Australia,2,0,1,1,0,12.987,Yes
1478,8,0,0,329,87,0,79,0,0,0,0,0,0,41,7,United Kingdom,137,5,1,8,0,103.896,No
1479,1,0,0,14,5,1,0,0,2,2,0,0,0,0,37,Netherlands,0,0,1,1,0,12.987,Yes
1480,5,0,0,62,110,0,81,0,0,2,0,1,0,0,3,Norway,32,5,6,5,0,324.623,No
1481,1,0,0,12,9,0,0,1,0,1,0,0,0,18,0,Israel,63,2,3,1,0,35.061,No
1482,5,0,0,22,59,0,1,0,0,1,17,0,1,0,0,Canada,110,4,6,5,0,228.865,No
1483,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,Texas,1,2,3,2,0,77.922,Yes
1484,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Colorado,0,0,6,2,0,129.87,No
1485,1,0,0,0,0,0,0,0,0,14,0,0,0,0,0,Alabama,28,5,4,1,0,51.948,No
1486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canada,0,6,5,1,0,64.935,No
1487,8,0,0,16,3,0,0,0,0,0,25,0,0,0,0,California,163,5,5,8,0,657.969,No
1488,1,0,0,1,0,0,0,0,0,22,0,0,0,0,0,Georgia,11,5,5,1,0,64.935,No
1489,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Alabama,0,1,2,2,0,51.948,Yes
1490,6,0,0,2,3,0,0,0,0,0,0,0,0,1,0,Italy,90,5,5,6,0,185.172,No
1491,1,0,0,21,0,0,3,0,0,3,0,0,0,0,18,Canada,0,5,5,1,0,64.935,No
1492,8,0,0,32,39,0,6,0,0,38,0,0,0,5,9,California,125,5,9,8,2,225.823,No
1493,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,Puerto Rico,32,5,6,1,0,64.675,No
1494,2,0,0,7,1,0,1,0,0,5,0,0,0,0,0,Michigan,1,5,5,1,1,77.87,No
1495,1,0,0,166,14,0,0,0,0,1,0,0,0,0,18,Netherlands,13,0,6,1,0,62.257,No
1496,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Connecticut,1,0,2,2,0,38.961,Yes
1497,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,0,5,5,2,0,129.87,No
1498,1,0,0,11,0,0,0,0,0,35,0,0,0,80,0,Alabama,2,0,6,2,0,129.402,No
1499,10,0,0,11,6,0,0,0,0,21,0,0,0,1,0,Pakistan,64,5,5,10,0,510.393,No
1500,2,0,0,4,0,0,0,0,0,0,0,0,0,0,2,Canada,0,0,1,2,0,25.974,Yes
1501,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Australia,0,0,1,1,0,12.987,Yes
1502,10,0,0,3,42,0,7,0,0,0,0,0,0,0,0,Brazil,84,2,10,10,0,173.03,No
1503,21,14,0,11,95,2,34,0,0,0,0,0,0,0,2,Austria,143,4,3,21,0,737.36,No
1504,8,1,0,41,14,0,0,0,0,0,0,0,0,0,0,United Kingdom,4,5,5,9,0,584.415,No
1505,8,0,0,16,19,1,9,1,5,30,0,0,1,2,73,Florida,66,5,8,8,0,295.243,No
1506,14,1,0,4,81,7,0,0,0,28,0,0,0,0,0,Australia,10,0,7,14,0,892.359,No
1507,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,South Africa,62,2,1,1,0,12.987,Yes
1508,7,3,0,9,21,0,8,1,0,0,5,0,0,0,0,Arizona,9,1,9,8,0,409.734,No
1509,1,0,0,0,0,0,0,0,0,11,0,0,0,10,0,California,47,1,4,1,0,34.203,Yes
1510,1,0,0,1,11,0,0,0,0,0,0,0,0,0,0,Poland,52,5,3,1,0,38.961,No
1511,1,1,0,18,3,0,2,1,0,0,0,0,0,1,5,Georgia,44,3,3,1,0,38.961,Yes
1512,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,Colorado,0,5,5,1,0,64.935,No
1513,3,2,0,51,12,0,0,0,0,3,5,0,0,0,0,Alabama,31,3,8,3,0,275.561,Yes
1514,0,0,0,33,2,0,0,0,0,0,0,0,0,0,0,New Zealand,14,0,2,6,0,76.96,Yes
1515,31,0,0,28,15,0,38,0,1,1,5,1,0,0,6,Saudi Arabia,33,1,5,35,0,700.7,Yes
1516,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,Cyprus,0,5,5,1,0,64.935,No
1517,14,2,0,98,84,0,3,0,0,0,5,0,0,0,0,Argentina,79,5,7,14,0,867.295,No
1518,1,0,0,16,0,0,0,0,0,0,0,0,0,0,13,Florida,15,0,6,1,0,47.45,Yes
1519,1,0,0,236,28,1,8,0,0,6,0,0,0,0,0,Netherlands,62,5,5,1,0,64.948,No
1520,6,1,0,41,29,0,0,1,0,0,0,1,0,5,15,Ireland,41,5,4,7,0,363.636,No
1521,15,2,0,6,0,0,376,0,0,0,0,0,0,0,2,Colorado,160,5,7,15,0,1011.322,No
1522,1,0,0,37,3,0,12,0,0,3,0,0,0,0,8,California,0,5,5,1,0,64.935,No
1523,1,0,0,35,20,0,0,0,1,8,3,0,0,0,1,Canada,48,1,5,1,0,49.543,No
1524,1,0,0,6,2,1,0,0,0,10,0,0,0,0,0,Israel,0,0,1,1,0,12.987,Yes
1525,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,Russia,0,0,1,1,0,12.987,Yes
1526,1,0,0,11,31,0,0,0,2,0,0,0,0,0,17,Australia,31,5,7,1,0,63.973,No
1527,62,2,2,116,13,0,0,0,0,1,13,4,0,0,141,Brazil,91,5,21,75,0,3158.376,No
1528,5,0,1,31,0,0,7,0,0,0,0,0,0,0,41,Ohio,33,5,4,6,0,311.688,No
1529,3,4,0,54,0,0,0,0,0,0,4,0,0,0,60,Argentina,97,3,5,5,0,211.406,No
1531,6,0,0,10,5,0,0,0,0,0,0,1,1,0,0,California,15,0,4,6,0,67.574,Yes
1532,3,3,0,61,9,0,0,0,0,598,0,0,0,89,0,North Carolina,54,1,8,3,1,149.227,No
1533,7,1,0,0,5,0,3,0,0,0,0,0,0,0,0,Brazil,56,2,5,7,0,265.85,No
1535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia,0,4,5,1,0,64.935,No
1536,17,0,1,30,41,1,26,0,0,0,0,1,0,2,0,Germany,26,1,5,21,0,1090.414,No
1537,19,2,0,7,108,0,0,0,7,0,7,0,0,0,0,Alabama,0,4,5,20,0,1298.7,No
1538,13,1,0,4,0,0,0,0,0,0,0,0,1,2,0,Bahamas,40,1,12,14,0,696.033,No
1539,10,0,0,151,4,0,0,0,8,0,0,0,0,0,0,California,6,1,9,10,0,514.059,No
1540,34,0,0,11,171,0,0,0,0,0,2,0,0,0,0,Arizona,15,0,13,37,0,2081.989,No
1542,6,0,0,2,13,3,13,1,0,38,1,1,0,0,1,Belgium,40,1,7,6,0,375.31,No
1543,20,0,0,39,0,0,2,0,0,0,4,1,0,0,0,Canada,153,5,12,20,0,953.641,Yes
1544,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,Georgia,28,1,4,6,0,221.936,Yes
1545,1,0,0,3,0,0,0,0,0,21,0,0,0,0,0,Illinois,0,4,5,1,0,64.935,No
1546,1,0,0,6,0,0,0,1,0,2,5,0,0,0,0,Florida,7,2,3,1,0,38.961,Yes
1547,3,0,0,2,0,0,9,0,0,0,0,0,0,0,0,France,5,5,5,3,0,194.805,No
1548,14,0,0,15,0,0,334,0,0,0,0,0,0,0,0,California,31,5,7,14,0,904.007,No
1549,1,7,0,41,1,0,0,1,1,4,4,0,0,0,0,Montana,128,4,8,1,0,369.967,No
1550,5,0,0,6,0,0,0,1,0,66,5,0,0,11,0,New Zealand,7,2,6,5,0,288.002,No
1551,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,0,1,2,1,0,51.948,Yes
1552,2,2,0,7,1,0,2,0,0,3,0,0,0,0,0,Netherlands,22,3,3,3,0,116.883,Yes
1553,1,0,0,4,9,0,0,0,0,11,0,0,0,11,6,Switzerland,6,3,4,1,0,51.948,Yes
1554,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Israel,0,5,5,3,0,194.805,No
1555,2,0,0,10,0,0,0,1,0,0,0,0,0,0,0,California,100,5,5,2,0,103.87,Yes
1556,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,California,9,3,4,3,0,155.844,Yes
1557,1,0,0,11,1,0,7,0,0,25,0,0,0,0,5,Belgium,0,5,5,1,0,64.935,No
1558,8,0,0,4,1,0,0,0,0,0,0,0,0,0,0,Arizona,18,0,4,8,0,94.458,Yes
1559,2,0,0,55,19,0,0,1,0,0,0,0,0,0,36,Poland,16,0,1,2,0,25.974,Yes
1560,7,4,0,20,0,0,9,0,0,0,0,0,0,0,0,Canada,135,5,0,7,0,0.0,No
1561,19,0,0,12,4,0,0,0,0,0,0,0,0,0,8,Australia,1,0,10,5,15,391.196,No
1562,8,0,0,88,0,0,7,1,0,0,0,0,0,0,112,Germany,94,5,2,8,0,207.792,No
1563,1,2,0,32,3,0,0,0,0,0,0,0,0,0,25,Canada,16,0,3,4,0,85.059,Yes
1564,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Indonesia,1,2,3,1,0,38.961,Yes
1565,3,1,0,19,4,1,0,1,1,1,3,1,0,0,0,Philippines,24,1,1,3,0,38.961,Yes
1566,7,0,0,32,137,1,236,0,0,0,0,1,1,0,0,Washington,15,0,11,7,0,297.921,No
1567,1,0,0,42,0,0,0,0,0,0,0,0,0,0,0,Ohio,5,0,6,1,0,64.831,No
1568,1,0,0,9,14,0,0,0,0,16,5,0,0,31,0,California,42,5,3,1,0,38.961,No
1569,4,1,0,104,0,0,0,0,0,0,0,0,0,16,32,Nevada,7,5,5,4,0,259.74,No
1570,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,India,0,0,1,1,0,25.974,Yes
1571,5,1,0,42,5,0,8,0,0,0,0,0,0,0,0,Netherlands,1,4,6,5,0,272.376,No
1572,4,0,0,14,0,0,0,0,0,0,0,0,0,0,0,Maine,0,4,5,4,0,259.74,No
1573,1,0,0,2,0,0,0,1,0,19,0,0,2,0,0,Connecticut,26,5,4,1,0,51.948,No
1574,10,0,0,54,7,0,0,0,0,0,1,0,0,0,0,Germany,95,4,7,10,0,498.199,No
1575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jamaica,0,5,5,1,0,64.935,No
1576,8,4,0,3,0,0,0,1,0,0,6,0,0,0,0,Brazil,158,5,5,7,2,332.384,No
1577,1,0,0,54,0,0,0,0,0,0,0,0,0,0,0,Michigan,0,0,1,1,0,12.987,Yes
1578,3,0,0,70,30,0,137,0,0,0,0,0,0,0,0,United Kingdom,0,5,5,3,0,194.805,No
1579,3,1,0,28,12,0,0,1,0,0,2,2,0,0,7,Belgium,59,2,4,4,0,155.844,No
1580,2,0,0,13,0,0,0,0,0,1,0,0,0,0,8,Algeria,0,5,5,3,0,194.805,No
1581,3,0,0,10,17,0,0,0,0,0,17,3,1,16,0,Virginia,6,0,7,3,0,166.205,No
1582,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,New York,0,0,1,2,0,25.974,Yes
1583,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Florida,2,5,5,4,0,259.74,No
1584,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,Italy,0,5,5,1,0,64.935,No
1585,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,Australia,31,1,1,1,0,12.987,Yes
1586,20,8,0,88,153,1,2321,1,37,6,0,0,0,0,258,Australia,147,5,8,21,0,1332.591,No
1587,1,0,0,19,0,0,22,0,0,16,0,0,0,4,2,California,114,5,1,1,0,12.987,No
1588,13,0,0,29,0,1,24,0,1,0,3,1,0,0,40,United Kingdom,147,5,6,13,0,407.693,No
1589,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,Australia,21,1,1,1,0,12.987,Yes
1590,7,0,0,0,19,1,0,0,0,22,5,0,0,21,0,France,95,5,1,7,0,90.909,No
1591,1,0,0,28,12,0,0,0,0,0,0,0,0,0,0,Isle of Man,31,3,5,1,0,48.971,Yes
1592,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,United Kingdom,115,4,2,3,0,38.961,No
1593,1,0,0,0,8,0,3,0,0,7,0,0,0,78,0,Italy,0,2,3,1,0,38.961,Yes
1594,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Canada,0,5,5,1,0,64.935,No
1595,5,3,0,2,7,0,0,0,0,0,0,0,0,0,0,California,151,5,6,3,4,161.889,No
1596,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,63,2,1,2,0,25.974,Yes
1597,1,2,0,21,0,0,0,1,0,0,0,0,0,0,24,Germany,21,1,2,3,0,35.659,Yes
1598,5,0,0,232,24,1,0,1,0,1,0,0,0,0,18,Spain,10,5,4,5,0,259.74,No
1599,2,0,0,6,0,0,0,0,0,0,1,0,0,0,0,Florida,7,1,3,2,0,41.093,Yes
